,gene,members,origin,r_scores,snps
3787,group5579,198,['chrm'],0.200212712378,48
3788,group5580,198,['chrm'],0.200014662825,40
3789,group5581,198,['chrm'],0.187800003302,29
3790,group5582,198,['chrm'],0.213708182346,46
3791,group5583,198,['chrm'],0.197925773548,34
3792,group5584,198,['chrm'],0.196661260593,17
3793,group5585,196,0,0.0741990285183,105
3794,group5586,198,['chrm'],0.191076680429,61
3795,group5587,198,['chrm'],0.152547532589,57
3796,group5588,198,['chrm'],0.154569959417,44
3797,group5589,198,['chrm'],0.154681739542,24
3798,group5590,198,['chrm'],0.145845150616,12
3799,group5592,198,['chrm'],0.167168766909,139
3800,group5593,159,0,0.266099733184,95
3801,group5594,159,0,0.24093923449,46
3802,group5595,158,0,0.109104354452,54
3803,group5596,158,0,0.267179727542,49
3804,group5597,158,0,0.232743989901,50
3805,group5598,158,0,0.173510528781,19
3806,group5600,179,0,0.140661538446,33
3807,group5602,119,0,0.140067959942,19
3808,group5603,153,0,0.084652223032,56
3809,group5605,128,0,0.0926967731546,38
3810,group5606,144,0,0.20700197208,19
3811,group5607,144,0,0.230657242139,42
3812,group5608,144,0,0.220927196477,29
3813,group5612,198,['chrm'],0.166424252734,82
3814,group5613,171,0,0.172534423391,19
3815,group5614,185,0,0.203808607742,30
3816,group5615,196,0,0.178272478655,57
3817,group5616,196,0,0.124227850345,15
3818,group5617,198,['chrm'],0.129570703667,24
3819,group5618,198,['chrm'],0.133704473511,20
3820,group5619,198,['chrm'],0.101054609935,17
3821,group5620,197,0,0.156593134504,37
3822,group5621,198,[],0.154832273647,158
3823,group5622,198,[],0.128812914494,133
3824,group5623,105,0,0.213995354697,79
3825,group5624,198,"['Rh01', 'Rh04']",0.135772407088,79
3826,group5633,197,0,0.16092579267,9
3827,group5634,198,['chrm'],0.15326257424,51
3828,group5635,198,['chrm'],0.239667001914,49
3829,group5636,198,['chrm'],0.231691357292,55
3830,group5637,198,['chrm'],0.18281118049,24
3831,group5638,198,['chrm'],0.12585450695,82
3832,group5639,185,0,0.253456446482,54
3833,group5640,115,0,0.116004023376,51
3834,group5641,198,['chrm'],0.205651117228,74
3835,group5642,198,['chrm'],0.131450142273,61
3836,group5643,198,['chrm'],0.179812395693,40
3837,group5644,198,['chrm'],0.18116337915,81
3838,group5645,198,['chrm'],0.195654871497,80
3839,group5646,198,['chrm'],0.210942871699,56
3840,group5647,198,['chrm'],0.150484211523,18
3841,group5648,176,0,0.133750376589,14
3842,group5649,197,0,0.243671151997,47
3843,group5651,198,['chrm'],0.163600200136,37
3844,group5652,196,0,0.125899316871,75
3845,group5653,198,['chrm'],0.146093046087,40
3846,group5654,198,['chrm'],0.173465679577,23
3847,group5655,151,0,0.185934831412,45
3848,group5657,198,[],0.124932224171,64
3849,group5658,198,[],0.169672289768,82
3850,group5659,198,[],0.160818843906,138
3851,group5660,198,[],0.158259269277,97
3852,group5661,197,0,0.138430034583,144
3853,group5662,198,[],0.155332529462,197
3854,group5663,197,0,0.132467025724,22
3855,group5667,146,0,0.0663128799415,16
3856,group5668,198,['chrm'],0.167480152535,64
3857,group5669,184,0,0.16697579591,9
3858,group5670,198,['chrm'],0.138483117238,8
3859,group5671,198,['chrm'],0.122988839079,19
3860,group5672,197,0,0.188197369769,68
3861,group5673,198,['chrm'],0.134552461374,13
3862,group5674,140,0,0.155933545392,71
3863,group5675,140,0,0.170650670232,99
3864,group5676,140,0,0.1819190339,100
3865,group5679,198,['Rh03'],0.176875336014,58
3866,group5680,198,['Rh03'],0.196749407347,104
3867,group5681,198,['Rh03'],0.195439620889,88
3868,group5682,198,['Rh03'],0.168898773866,47
3869,group5683,198,['Rh03'],0.202988153827,96
3870,group5684,198,['Rh03'],0.174371466723,54
3871,group5685,198,['Rh03'],0.156769283871,71
3872,group5686,198,['Rh03'],0.173489586093,68
3873,group5687,192,0,0.176316425679,23
3874,group5688,198,['Rh03'],0.131842927603,18
3875,group5690,135,0,0.184058404962,83
3876,group5691,198,['chrm'],0.219323136561,39
3877,group5692,159,0,0.14447698855,95
3878,group5693,198,['chrm'],0.207297315301,42
3879,group5694,198,['chrm'],0.223463287974,46
3880,group5695,198,['chrm'],0.205617439104,47
3881,group5696,198,['chrm'],0.205962006669,34
3882,group5697,198,['chrm'],0.188971055001,32
3883,group5698,189,0,0.0629886556323,61
3884,group5699,198,['chrm'],0.178130399258,51
3885,group5700,109,0,0.136384602311,2
3886,group5701,149,0,0.148427210075,27
3887,group5702,149,0,0.164651593756,36
3888,group5703,126,0,0.152920676966,7
3889,group5704,124,0,0.171852318644,10
3890,group5707,142,0,0.139863020111,16
3891,group5708,165,0,0.192394316325,13
3892,group5709,159,0,0.198823170767,24
3893,group5713,198,['chrm'],0.227351415014,67
3894,group5715,197,0,0.208083075271,44
3895,group5723,198,"['Rh01', 'Rh04']",0.151911497303,61
3896,group5724,198,"['Rh01', 'Rh04']",0.187673684,68
3897,group5725,197,0,0.0823406431984,87
3898,group5726,198,"['Rh01', 'Rh04']",0.127959849101,51
3899,group5727,197,0,0.133959875166,9
3900,group5728,198,['chrm'],0.179346333609,100
3901,group5729,198,['chrm'],0.233485648598,157
3902,group5730,198,['chrm'],0.146621173727,13
3903,group5731,198,['chrm'],0.14140913681,5
3904,group5732,198,['chrm'],0.191613631345,20
3905,group5733,198,['chrm'],0.160839354346,54
3906,group5734,198,['chrm'],0.14650993924,14
3907,group5736,198,['chrm'],0.173856323062,53
3908,group5737,198,['chrm'],0.201226762835,67
3909,group5738,197,0,0.156567483406,19
3910,group5739,193,0,0.0717882370189,76
3911,group5740,198,['chrm'],0.162047981819,53
3912,group5752,172,0,0.129248288912,25
3913,group5756,164,0,0.1253371561,43
3914,group5757,162,0,0.164667141051,71
3915,group5758,187,0,0.140415396814,39
3916,group5759,191,0,0.186742893369,74
3917,group5760,198,['chrm'],0.186562316776,36
3918,group5761,118,0,0.106050496387,196
3919,group5762,134,0,0.101533448846,101
3920,group5768,149,0,0.194052373818,120
3921,group5769,185,0,0.138757206698,52
3922,group5770,193,0,0.148600339124,48
3923,group5771,180,0,0.151084798376,27
3924,group5773,191,0,0.151842220856,33
3925,group5774,198,['chrm'],0.134104777566,60
3926,group5778,187,0,0.144848658588,22
3927,group5779,196,0,0.15691208942,15
3928,group5780,196,0,0.143583304495,26
3929,group5781,198,['Rh03'],0.175138653147,73
3930,group5782,191,0,0.189973493495,22
3931,group5785,198,['chrm'],0.120425652708,22
3932,group5786,198,['chrm'],0.188014705384,71
3933,group5787,198,['chrm'],0.182125111003,91
3934,group5788,198,['chrm'],0.201218119842,74
3935,group5789,198,['chrm'],0.185351349576,38
3936,group5790,198,['chrm'],0.203945504101,34
3937,group5791,194,0,0.174930209009,46
3938,group5792,194,0,0.147833419975,43
3939,group5799,198,['chrm'],0.213207366785,104
3940,group580,198,['chrm'],0.119017094473,23
3941,group5800,197,0,0.129214825654,5
3942,group5801,198,['chrm'],0.177496504652,75
3943,group5802,198,['chrm'],0.197640645748,89
3944,group5806,121,0,0.0942780186565,3
3945,group5812,197,0,0.140529787717,11
3946,group5813,193,0,0.121873673873,10
3947,group5815,149,0,0.140700198972,20
3948,group5816,180,0,0.125983943034,14
3949,group5818,181,0,0.188944450276,89
3950,group5819,198,['Rh03'],0.199030641307,19
3951,group5820,198,['Rh03'],0.195508750781,49
3952,group5825,198,['Rh03'],0.136599425979,8
3953,group5826,198,['Rh03'],0.18342840737,94
3954,group5833,106,0,0.152753818093,6
3955,group5837,198,['chrm'],0.233103096756,45
3956,group5842,161,0,0.206863414794,42
3957,group5846,198,['chrm'],0.130342075606,24
3958,group5847,198,['chrm'],0.137534757598,14
3959,group5850,198,['chrm'],0.125296294705,41
3960,group5851,198,[],0.14349691332,78
3961,group5853,197,0,0.232719446919,173
3962,group5857,161,0,0.117816385478,25
3963,group5860,198,['chrm'],0.151518768671,55
3964,group5862,161,0,0.123366389661,7
3965,group5863,197,0,0.142077004171,72
3966,group5867,198,"['Rh01', 'Rh04']",0.148501170399,47
3967,group5880,182,0,0.0738569459749,9
3968,group5882,195,0,0.1851438555,94
3969,group5883,124,0,0.17254678197,11
3970,group5886,115,0,0.163836574081,8
3971,group5887,115,0,0.129895672396,8
3972,group5888,115,0,0.141550870071,7
3973,group5893,107,0,0.132650712101,7
3974,group5894,107,0,0.110505380057,3
3975,group5895,107,0,0.155921660899,38
3976,group5896,118,0,0.123806842376,24
3977,group5897,150,0,0.184748853347,27
3978,group5898,102,0,0.0568186500271,24
3979,group5900,101,0,0.12137427743,4
3980,group5903,104,0,0.133599529541,25
3981,group5904,127,0,0.0802470678295,3
3982,group5907,118,0,0.171362381415,23
3983,group5910,115,0,0.116499308815,3
3984,group5911,130,0,0.128003165392,32
3985,group5912,129,0,0.0923855410917,31
3986,group5918,160,0,0.126751090049,33
3987,group5920,129,0,0.155837161219,36
3988,group5922,142,0,0.162327593022,18
3989,group5923,134,0,0.165543837947,138
3990,group5925,193,0,0.158692339145,32
3991,group5926,131,0,0.172806777445,20
3992,group5927,125,0,0.141245111552,78
3993,group5928,195,0,0.193655262909,49
3994,group5929,165,0,0.110793038064,61
3995,group593,183,0,0.104460164347,25
3996,group5930,152,0,0.189319638489,21
3997,group5939,111,0,0.106245566081,1
3998,group5940,107,0,0.250564992458,25
3999,group5941,196,0,0.168582086611,34
4000,group5942,105,0,0.164360182502,117
4001,group5943,105,0,0.125830870799,69
4002,group5944,105,0,0.134960715193,64
4003,group5945,130,0,0.0804506459098,13
4004,group5946,101,0,0.151381281974,2
4005,group5947,142,0,0.0674097116702,4
4006,group5949,105,0,0.116236749019,3
4007,group5950,113,0,0.145422037092,19
4008,group5951,122,0,0.125279876596,16
4009,group5954,164,0,0.150706374921,31
4010,group5956,124,0,0.117887360289,25
4011,group5957,122,0,0.124002216154,88
4012,group5960,121,0,0.117053572768,17
4013,group5961,158,0,0.121113831331,4
4014,group5962,119,0,0.142813109782,6
4015,group5963,117,0,0.12776787209,7
4016,group5967,151,0,0.0779205597835,14
4017,group5968,130,0,0.158471017183,173
4018,group5970,163,0,0.0444357458018,51
4019,group5971,164,0,0.199529089435,19
4020,group5975,125,0,0.168427508274,29
4021,group5977,159,0,0.17972642158,53
4022,group5978,116,0,0.147210811084,13
4023,group5979,164,0,0.0618175710264,21
4024,group5980,116,0,0.195012281215,6
4025,group5981,197,0,0.165877925949,62
4026,group5983,112,0,0.13511508628,3
4027,group5985,126,0,0.128976161833,35
4028,group5986,126,0,0.117074798034,34
4029,group5987,192,0,0.119135717159,72
4030,group5988,127,0,0.145953734642,20
4031,group5989,122,0,0.172824407296,37
4032,group5990,162,0,0.100280562717,13
4033,group5991,142,0,0.165169205968,6
4034,group5992,163,0,0.167940452821,65
4035,group5994,171,0,0.173416703164,63
4036,group5997,113,0,0.275708759441,32
4037,group5998,142,0,0.19586106793,17
4038,group5999,169,0,0.13402048531,8
4039,group6000,107,0,0.168436327792,26
4040,group6002,164,0,0.197996917697,56
4041,group6003,107,0,0.126866151085,3
4042,group6004,113,0,0.106932156686,1
4043,group6005,110,0,0.196731863409,13
4044,group6006,153,0,0.141419358984,24
4045,group6007,152,0,0.187587120215,109
4046,group6011,151,0,0.207285993663,84
4047,group6012,151,0,0.194562794743,31
4048,group6013,151,0,0.206024068925,64
4049,group6014,152,0,0.1790298879,55
4050,group6015,152,0,0.146841441266,46
4051,group6016,152,0,0.200229830743,49
4052,group6018,131,0,0.146749631114,25
4053,group6019,164,0,0.217890656691,411
4054,group6020,131,0,0.177796905636,38
4055,group6021,131,0,0.207512298338,70
4056,group6022,164,0,0.234779717799,381
4057,group6023,164,0,0.209122438879,170
4058,group6024,163,0,0.0884984942752,41
4059,group6025,196,0,0.169605971462,205
4060,group6026,146,0,0.191495310918,48
4061,group6027,157,0,0.245051633081,46
4062,group6028,157,0,0.268841335588,62
4063,group6029,157,0,0.201776598469,44
4064,group6030,157,0,0.260418307744,88
4065,group6033,114,0,0.170865184603,11
4066,group6034,114,0,0.150099399459,5
4067,group6035,118,0,0.113872296911,4
4068,group6036,115,0,0.132927895284,4
4069,group6037,127,0,0.176785361983,45
4070,group6038,127,0,0.121082425263,33
4071,group6040,127,0,0.242848413875,152
4072,group6041,197,0,0.207495078131,35
4073,group6043,102,0,0.157184715813,24
4074,group6044,102,0,0.127386404246,107
4075,group6045,136,0,0.146021752859,12
4076,group6046,197,0,0.1470069077,21
4077,group6047,197,0,0.157983600007,19
4078,group6051,129,0,0.155344430901,17
4079,group6052,109,0,0.174267344312,34
4080,group6054,195,0,0.171271098889,69
4081,group6055,103,0,0.150613462419,9
4082,group6056,151,0,0.168116712462,20
4083,group6057,187,0,0.217401080668,32
4084,group6058,186,0,0.12289428826,339
4085,group6059,153,0,0.177627127577,53
4086,group6063,124,0,0.185773592944,13
4087,group6064,164,0,0.143211705572,27
4088,group6068,108,0,0.126835197229,48
4089,group6074,116,0,0.162156664136,63
4090,group6075,164,0,0.163094083252,26
4091,group6077,116,0,0.103939144714,1
4092,group6081,174,0,0.0916694888157,48
4093,group6082,129,0,0.13209922304,108
4094,group6083,129,0,0.136454774657,59
4095,group6084,115,0,0.173387114846,61
4096,group6085,115,0,0.156988147318,20
4097,group6087,164,0,0.184101373208,26
4098,group6089,126,0,0.131028745043,6
4099,group6090,125,0,0.135864868767,72
4100,group6091,125,0,0.173786268455,42
4101,group6092,125,0,0.180239764285,4
4102,group6094,147,0,0.129170749006,38
4103,group6095,147,0,0.121434223001,15
4104,group6098,159,0,0.10926836195,78
4105,group6100,148,0,0.139965518016,43
4106,group6110,120,0,0.121964354574,31
4107,group6111,114,0,0.187500907303,15
4108,group6112,114,0,0.189421753405,214
4109,group6113,111,0,0.206620572359,17
4110,group6114,114,0,0.165268990401,21
4111,group6115,110,0,0.14787610281,4
4112,group6116,157,0,0.14599029424,71
4113,group6150,118,0,0.139753184852,18
4114,group6151,118,0,0.150345049275,8
4115,group6152,118,0,0.14518924465,17
4116,group6153,118,0,0.122620824782,9
4117,group6154,118,0,0.156816766836,18
4118,group6155,118,0,0.167201357332,8
4119,group6156,118,0,0.155770107695,8
4120,group6157,118,0,0.161858901587,12
4121,group6158,131,0,0.18215116261,21
4122,group6159,131,0,0.145899403244,15
4123,group6160,130,0,0.144791777177,16
4124,group6169,111,0,0.130306890528,5
4125,group6181,109,0,0.17911676507,8
4126,group6182,164,0,0.147422533162,20
4127,group6183,164,0,0.161609033728,31
4128,group6184,161,0,0.158029962279,13
4129,group6186,116,0,0.0895931010616,73
4130,group6187,104,0,0.128299309374,23
4131,group6188,105,0,0.181723650537,46
4132,group6189,105,0,0.170591150566,28
4133,group6190,116,0,0.184693740537,39
4134,group6191,105,0,0.120017650311,29
4135,group6192,105,0,0.196619336603,55
4136,group6193,122,0,0.140257066317,3
4137,group6194,103,0,0.110797921714,1
4138,group6195,155,0,0.130091217893,65
4139,group6197,122,0,0.11958216702,2
4140,group6198,164,0,0.176755790584,43
4141,group6199,163,0,0.150553837702,42
4142,group62,140,0,0.191266037581,35
4143,group6200,164,0,0.146344600846,42
4144,group6201,164,0,0.146911622865,51
4145,group6202,164,0,0.167172845445,72
4146,group6203,164,0,0.163968513608,37
4147,group6204,164,0,0.180937121276,25
4148,group6205,164,0,0.139085976811,35
4149,group6206,121,0,0.148529719332,36
4150,group6207,126,0,0.20655351822,30
4151,group6208,126,0,0.176347594968,51
4152,group6209,126,0,0.161542189584,89
4153,group6210,126,0,0.156560390979,333
4154,group6211,126,0,0.206064509927,49
4155,group6212,126,0,0.188778214558,82
4156,group6213,126,0,0.194033263757,166
4157,group6214,126,0,0.17208299037,195
4158,group6215,126,0,0.173114275499,65
4159,group6216,112,0,0.123244387863,2
4160,group6217,134,0,0.197337488815,23
4161,group6218,104,0,0.130051431222,3
4162,group6219,118,0,0.155403663169,34
4163,group6220,118,0,0.134535515369,9
4164,group6221,121,0,0.136923270774,21
4165,group6222,125,0,0.161948084485,29
4166,group6223,126,0,0.165297995225,31
4167,group6224,120,0,0.140537002162,17
4168,group6225,130,0,0.0921967747543,220
4169,group6242,123,0,0.106933697728,19
4170,group6243,164,0,0.208208469782,59
4171,group6244,147,0,0.189818003825,20
4172,group6245,147,0,0.182466064166,76
4173,group6247,105,0,0.229975349781,43
4174,group6248,137,0,0.115659317736,34
4175,group6249,137,0,0.170582868857,16
4176,group6250,161,0,0.112712582697,42
4177,group6251,197,0,0.152858583916,110
4178,group6252,197,0,0.202577157006,73
4179,group6253,197,0,0.146379697135,83
4180,group6254,197,0,0.168480064871,65
4181,group6255,197,0,0.149584014235,55
4182,group6256,197,0,0.168304527319,44
4183,group6257,197,0,0.162954981935,67
4184,group6258,130,0,0.116468071723,66
4185,group6266,193,0,0.0959657864324,285
4186,group6267,128,0,0.212181810018,38
4187,group6268,130,0,0.234732851836,50
4188,group6269,131,0,0.295827592662,153
4189,group6270,131,0,0.226391769797,41
4190,group6271,131,0,0.232225562912,61
4191,group6272,109,0,0.134263332491,2
4192,group6273,156,0,0.168292589474,36
4193,group6274,166,0,0.111904823454,23
4194,group6275,156,0,0.238310046318,81
4195,group6278,156,0,0.15574736282,19
4196,group6279,129,0,0.12062302538,65
4197,group6280,131,0,0.151618497051,57
4198,group6281,131,0,0.13356450351,51
4199,group6282,131,0,0.118408043306,62
4200,group6283,131,0,0.162520866735,24
4201,group6288,114,0,0.135359720228,7
4202,group6291,189,0,0.172995570147,29
4203,group6292,110,0,0.145256202884,18
4204,group6297,111,0,0.169697445781,17
4205,group6307,149,0,0.219747271696,63
4206,group6308,161,0,0.226879362923,49
4207,group6312,114,0,0.189415247716,13
4208,group6313,196,0,0.145745108061,20
4209,group6314,197,0,0.188211289881,28
4210,group6315,197,0,0.202669400601,103
4211,group6317,132,0,0.218443598057,81
4212,group6318,132,0,0.221873376096,31
4213,group6319,132,0,0.157105078229,20
4214,group6320,132,0,0.262440485174,42
4215,group6323,132,0,0.220245514045,44
4216,group6324,132,0,0.183742841595,42
4217,group6325,132,0,0.161536514916,58
4218,group6326,127,0,0.181925856103,50
4219,group6327,144,0,0.239220793758,259
4220,group6329,107,0,0.142623333804,5
4221,group6330,161,0,0.153936535553,27
4222,group6333,114,0,0.177207727941,62
4223,group6334,114,0,0.175173836022,42
4224,group6336,111,0,0.164599183047,22
4225,group6338,130,0,0.210208557216,21
4226,group6340,143,0,0.0983871780394,1
4227,group6341,142,0,0.17646313641,43
4228,group6343,138,0,0.159448133936,15
4229,group6344,138,0,0.181049416527,10
4230,group6345,111,0,0.171410153518,30
4231,group6348,190,0,0.0845014632479,158
4232,group6349,194,0,0.152701324662,119
4233,group6350,193,0,0.156782031304,50
4234,group6351,194,0,0.17713895729,41
4235,group6352,192,0,0.135585668608,282
4236,group6353,106,0,0.219461549422,10
4237,group6354,192,0,0.0555028690053,132
4238,group6355,146,0,0.196740805173,56
4239,group6356,146,0,0.170096130291,59
4240,group6357,194,0,0.193687426721,89
4241,group6358,193,0,0.197683650201,143
4242,group6361,161,0,0.12282727729,132
4243,group6362,141,0,0.155139267527,5
4244,group6363,151,0,0.186132994189,12
4245,group6364,158,0,0.172661219512,9
4246,group6365,147,0,0.223737128112,42
4247,group6366,147,0,0.187446530301,29
4248,group6371,117,0,0.225222581105,101
4249,group6372,123,0,0.230893338034,19
4250,group6374,144,0,0.134503427316,8
4251,group6378,107,0,0.175492114109,7
4252,group6381,124,0,0.166689977282,7
4253,group6390,103,0,0.172536206015,3
4254,group6392,104,0,0.165652583601,6
4255,group6415,116,0,0.0974854711537,120
4256,group6417,151,0,0.174870900663,32
4257,group6437,118,0,0.161891215433,203
4258,group6438,104,0,0.127953016346,3
4259,group6443,104,0,0.106975318463,1
4260,group6444,103,0,0.149775423353,5
4261,group6446,128,0,0.149174903535,11
4262,group6447,173,0,0.181637125599,67
4263,group6448,173,0,0.160251575908,49
4264,group6449,173,0,0.190380348957,56
4265,group6450,173,0,0.222240766966,145
4266,group6451,173,0,0.163859317214,43
4267,group6452,173,0,0.19367563759,58
4268,group6453,173,0,0.164887629571,56
4269,group6454,173,0,0.176419393388,100
4270,group6455,173,0,0.185012588518,71
4271,group6456,110,0,0.123651260636,8
4272,group6457,123,0,0.160689713888,17
4273,group6458,122,0,0.146353915658,22
4274,group6459,160,0,0.113740401405,52
4275,group6460,122,0,0.192988771102,18
4276,group6461,122,0,0.124056823647,12
4277,group6462,122,0,0.161608718761,31
4278,group6464,113,0,0.129123124311,3
4279,group6466,120,0,0.171281743289,14
4280,group6467,113,0,0.143863488714,7
4281,group6468,112,0,0.159082212012,16
4282,group6469,110,0,0.142737542811,26
4283,group6470,110,0,0.190092659051,33
4284,group6471,110,0,0.168415092761,21
4285,group6472,105,0,0.109425749564,1
4286,group6473,126,0,0.14958412087,18
4287,group6474,126,0,0.146187369962,18
4288,group6475,169,0,0.216500816969,37
4289,group6479,164,0,0.217314825605,40
4290,group6480,164,0,0.207869937568,110
4291,group6481,164,0,0.208120334218,44
4292,group6482,164,0,0.241004491357,55
4293,group6483,132,0,0.207045147775,56
4294,group6484,193,0,0.127698705148,73
4295,group6485,140,0,0.206056670437,26
4296,group6486,140,0,0.212028874929,24
4297,group6487,141,0,0.102883607674,43
4298,group6488,147,0,0.160659481903,17
4299,group6489,147,0,0.149200241797,31
4300,group6490,147,0,0.184991049035,34
4301,group6491,147,0,0.179830991173,139
4302,group6492,147,0,0.218664444128,58
4303,group6493,147,0,0.213983817434,26
4304,group6494,147,0,0.20656930907,66
4305,group6495,147,0,0.226304541715,66
4306,group6496,147,0,0.179608202621,40
4307,group6497,147,0,0.15922248798,9
4308,group6498,130,0,0.16687041161,218
4309,group6499,131,0,0.206437223105,172
4310,group6502,117,0,0.130281616465,2
4311,group6503,117,0,0.18583043248,8
4312,group6504,117,0,0.105335817683,1
4313,group6505,117,0,0.188390591313,4
4314,group6506,117,0,0.152254849182,4
4315,group6507,117,0,0.174679058429,9
4316,group6508,103,0,0.200387224868,5
4317,group6510,119,0,0.225237235343,24
4318,group6511,119,0,0.182855994232,48
4319,group6513,119,0,0.235209142353,47
4320,group6514,119,0,0.116344852366,44
4321,group6515,119,0,0.227271583723,72
4322,group6564,129,0,0.109602909665,16
4323,group6565,129,0,0.106055945944,6
4324,group6566,129,0,0.101336630889,6
4325,group6567,128,0,0.107386305371,51
4326,group6568,129,0,0.131397473483,16
4327,group6569,129,0,0.160751560487,10
4328,group6570,129,0,0.115961212218,79
4329,group6571,129,0,0.105625789436,96
4330,group6572,129,0,0.112342736733,32
4331,group6573,129,0,0.118811953218,27
4332,group6574,129,0,0.124058578116,90
4333,group6575,129,0,0.126054982867,138
4334,group6576,129,0,0.126231047049,153
4335,group6577,129,0,0.123962224967,42
4336,group6578,127,0,0.10539568051,154
4337,group6579,129,0,0.0935544490732,14
4338,group6580,129,0,0.104810128983,57
4339,group6581,114,0,0.148404819152,6
4340,group6582,114,0,0.13600323048,4
4341,group6584,116,0,0.102451655044,3
4342,group6585,129,0,0.0913267116511,9
4343,group6586,113,0,0.105499335611,1
4344,group6587,164,0,0.0877237511703,59
4345,group6589,115,0,0.20237511991,11
4346,group6591,108,0,0.157390361081,10
4347,group6596,103,0,0.176960999606,18
4348,group6599,119,0,0.230158443935,12
4349,group6600,131,0,0.200307365868,53
4350,group6601,128,0,0.205676020174,22
4351,group6602,125,0,0.222140703058,18
4352,group6603,131,0,0.180910182667,18
4353,group6604,131,0,0.2191117407,55
4354,group6605,145,0,0.212975913654,17
4355,group6606,131,0,0.179619212789,17
4356,group6607,131,0,0.187336887047,18
4357,group6608,131,0,0.231536603212,26
4358,group6609,136,0,0.102235381088,226
4359,group6632,126,0,0.154680426391,32
4360,group6633,123,0,0.0343154876146,10
4361,group6636,140,0,0.105246933769,49
4362,group6648,156,0,0.0982139513053,49
4363,group6649,164,0,0.112651978025,17
4364,group6650,164,0,0.126705141114,17
4365,group6651,164,0,0.1400271188,58
4366,group6652,117,0,0.104555700082,1
4367,group6655,178,0,0.158590861718,17
4368,group6656,137,0,0.209504306974,42
4369,group6657,137,0,0.160283907924,47
4370,group6658,137,0,0.142648971328,64
4371,group6659,137,0,0.16082739409,73
4372,group6660,137,0,0.149914751529,48
4373,group6661,137,0,0.101472309708,381
4374,group6662,137,0,0.199311742134,117
4375,group6663,137,0,0.190504723182,29
4376,group6664,137,0,0.134984663984,34
4377,group6666,120,0,0.0190294725595,10
4378,group6667,118,0,0.126877900431,61
4379,group6668,164,0,0.171865548185,51
4380,group6672,110,0,0.104388102828,2
4381,group6673,110,0,0.140624423864,43
4382,group6676,120,0,0.132946713606,46
4383,group6677,149,0,0.127326284879,66
4384,group6678,139,0,0.0975373978621,10
4385,group6681,124,0,0.0987427580819,217
4386,group6683,131,0,0.143112783035,8
4387,group6684,141,0,0.0980478585592,9
4388,group6685,141,0,0.0951897938912,3
4389,group6686,140,0,0.204623971636,97
4390,group6687,140,0,0.111865238554,14
4391,group6688,140,0,0.133993973407,32
4392,group6689,166,0,0.0749623445437,414
4393,group6690,140,0,0.128008483038,6
4394,group6691,140,0,0.128879123921,14
4395,group6692,140,0,0.145299329084,13
4396,group6693,140,0,0.211304235887,135
4397,group6694,140,0,0.173179157335,188
4398,group6695,155,0,0.165126057048,62
4399,group6696,122,0,0.130322084826,5
4400,group6698,140,0,0.140723815036,30
4401,group6699,140,0,0.142648811417,16
4402,group6700,138,0,0.139284903116,15
4403,group6701,140,0,0.186018719403,47
4404,group6702,140,0,0.150034758727,15
4405,group6703,106,0,0.181101279989,5
4406,group6704,109,0,0.129334719931,3
4407,group6705,114,0,0.160757197985,37
4408,group6708,154,0,0.175322045188,8
4409,group6710,149,0,0.107908566905,2
4410,group6711,122,0,0.0965755671987,25
4411,group6712,112,0,0.157853754413,44
4412,group6713,115,0,0.127173076627,37
4413,group6714,130,0,0.154797449769,41
4414,group6722,153,0,0.153077069947,11
4415,group6723,155,0,0.192760966355,19
4416,group6725,185,0,0.222518388703,37
4417,group6727,115,0,0.123202163855,8
4418,group6728,113,0,0.131623594545,10
4419,group6729,113,0,0.151609941833,4
4420,group6730,115,0,0.179842527226,9
4421,group6736,106,0,0.15595917916,6
4422,group6738,114,0,0.170322798153,44
4423,group6739,114,0,0.167453272111,85
4424,group6741,113,0,0.0600681332862,11
4425,group6742,115,0,0.189892354198,12
4426,group6745,115,0,0.173299358483,22
4427,group6746,112,0,0.11811018124,2
4428,group6747,118,0,0.143517032876,4
4429,group6750,136,0,0.178420719028,13
4430,group6751,136,0,0.178323449228,43
4431,group6752,122,0,0.182235411529,22
4432,group6753,122,0,0.152131004061,32
4433,group6754,122,0,0.10815573612,2
4434,group6755,122,0,0.184347146935,16
4435,group6756,121,0,0.156721339495,3
4436,group6757,122,0,0.138431897588,3
4437,group6758,122,0,0.147986657063,9
4438,group6759,119,0,0.129104724684,4
4439,group6764,116,0,0.1261660129,52
4440,group6765,116,0,0.114012076993,6
4441,group6766,103,0,0.122716667362,2
4442,group6767,128,0,0.105966774303,6
4443,group6768,122,0,0.0894498339651,19
4444,group677,197,0,0.232730650238,158
4445,group6772,113,0,0.159745537268,5
4446,group678,198,['chrm'],0.166679971299,73
4447,group6789,138,0,0.206676139484,26
4448,group679,198,['chrm'],0.11254104631,52
4449,group6790,138,0,0.158960652923,26
4450,group6794,121,0,0.104213363631,62
4451,group6795,121,0,0.152147068776,10
4452,group6796,121,0,0.114818812722,5
4453,group6797,121,0,0.146688298107,18
4454,group6798,121,0,0.130324855305,13
4455,group6799,121,0,0.119368444689,9
4456,group680,198,['chrm'],0.163286985973,18
4457,group6800,121,0,0.123106742106,14
4458,group6801,120,0,0.115260028514,16
4459,group6802,120,0,0.11309700824,22
4460,group6803,120,0,0.136404244948,47
4461,group6804,120,0,0.12577904651,96
4462,group6805,120,0,0.160463578074,49
